group,nearest_neighbor_similarity,covered_tau_065,x,y
ai_combined,0.703494668006897,True,-17.441904,-0.07261384
ai_combined,0.689373254776001,True,-29.080568,15.207597
ai_combined,0.6954909563064575,True,-18.282463,7.1989827
ai_combined,0.6681758165359497,True,-13.391154,8.078583
ai_combined,0.712795615196228,True,-23.142649,-1.2130574
ai_combined,0.6735514998435974,True,-29.307556,-4.6120324
ai_combined,0.6555154323577881,True,-31.070742,-4.7199435
ai_combined,0.6694316864013672,True,-26.879322,1.1883403
ai_combined,0.6033034324645996,False,-33.125095,-8.660384
ai_combined,0.7521249055862427,True,-17.706945,11.902209
ai_combined,0.717274010181427,True,-26.33127,3.8390152
ai_combined,0.7757063508033752,True,-24.985815,-1.7314851
ai_combined,0.6787512898445129,True,-32.476334,19.664335
ai_combined,0.703148365020752,True,-19.367308,-10.643487
ai_combined,0.62592613697052,False,-27.947933,13.762223
ai_combined,0.7110719084739685,True,-17.729027,6.5129123
ai_combined,0.63278728723526,False,-30.183668,14.135377
ai_combined,0.63664311170578,False,-23.237751,12.260333
ai_combined,0.701813817024231,True,-27.444864,11.758333
ai_combined,0.6604511737823486,True,-26.401068,-4.8054776
ai_combined,0.629767119884491,False,-31.23024,4.3896527
ai_combined,0.7086727023124695,True,-38.77044,-0.48882753
ai_combined,0.6863211393356323,True,-19.98132,-10.244694
ai_combined,0.6698409914970398,True,-24.02993,2.8824115
ai_combined,0.7005171775817871,True,-21.487137,16.794693
ai_combined,0.6601427793502808,True,-27.646255,2.6279082
ai_combined,0.6728514432907104,True,-27.490025,17.653677
ai_combined,0.7297636270523071,True,-21.48455,18.620308
ai_combined,0.6525856852531433,True,-30.845911,-1.5959793
ai_combined,0.7417877316474915,True,-17.381483,16.21748
ai_combined,0.6607381701469421,True,-23.243073,5.2764716
ai_combined,0.6013274192810059,False,-32.410816,-3.4231715
ai_combined,0.6556643843650818,True,-34.720413,3.3824756
ai_combined,0.6404929161071777,False,-29.785448,-12.011539
ai_combined,0.7124719619750977,True,-20.77438,15.97896
ai_combined,0.698995053768158,True,-18.21066,-1.7150978
ai_combined,0.7157020568847656,True,-25.228224,12.806849
ai_combined,0.7216997742652893,True,-27.495424,19.948858
ai_combined,0.6874439716339111,True,-28.167902,19.7034
ai_combined,0.6545745730400085,True,-21.893494,12.420346
ai_combined,0.670207142829895,True,-35.77047,7.1057124
ai_combined,0.6285513043403625,False,-31.033113,-4.11455
ai_combined,0.6718814969062805,True,-29.332472,18.503735
ai_combined,0.6462738513946533,False,-29.863344,16.1862
ai_combined,0.6886078715324402,True,-30.247519,-1.7550541
ai_combined,0.6696622967720032,True,-32.419235,13.401361
ai_combined,0.6401984691619873,False,-20.109356,12.157963
ai_combined,0.6983521580696106,True,-22.504143,0.2890178
ai_combined,0.661432683467865,True,-28.14002,20.08199
